v0,theta,y0,t,x,y
33.129295997210015,0.9101208589505027,1.2622327804318068,4.985526292057366,101.3547688771036,9.75833660671826
45.374621043630896,1.3886388346078415,7.705494971014835,2.4529544278173434,20.162534378521027,87.65258601329154
39.90585606103371,0.2885044495669898,16.24096362484502,1.405883565292355,53.78427652430125,22.508543752650482
15.134323549576633,1.0143071207345433,18.587448651260324,0.7622938459080044,6.093835480395326,25.53326158147724
18.507482821005144,0.18326788295630808,16.58612432362736,1.165034729110452,21.200772232755796,13.858051926644407
44.30990504283179,1.2254446613312202,7.328098001046277,8.385121771329652,125.7778815291395,12.06291806035108
5.2369387054508625,0.7967767439882275,16.408718161763893,2.1565942849461055,7.894645399379458,1.6724398608789244
41.95527882722448,0.16106152165445373,17.723213455022716,0.04409450753618551,1.8260539664253208,18.010353361981476
40.86812429384208,0.09209902084888569,11.414596187218173,0.8527387046495569,34.70213368022999,11.052960001282873
26.057072877967435,1.4137281386041718,10.764404924086325,1.578545082299215,6.4340388113455775,39.16803493420063
18.63645920686911,0.7525780176151027,9.327216610341466,0.9875073221550792,13.433353480314151,17.12331175597982
17.5291525445348,1.3689173935885584,7.464584150372479,3.535719978911638,12.427272269052947,6.865125223890772
16.469131444435607,0.27315210645605265,18.20744597928988,1.760912873600745,27.92551439370431,10.821415359504657
25.028433764719097,0.7502526530872531,2.481311872598655,0.7922688727841919,14.505425356693836,12.92254256237247
27.704671653107898,1.0563657678497897,11.356298263298747,1.5081473786500266,20.558739556592407,36.574750916111945
29.90738084335216,0.17125454498425866,13.055872968097958,0.767945544091361,22.63126920138651,14.077243116767574
49.79751275454767,0.8705570342723914,10.483303065797653,0.7508875101036817,24.095643478556124,36.311173499502154
40.669786364618886,1.4323155922912763,16.56381298111074,1.2091916090833774,6.788399840881571,58.098775484934016
32.99806532485232,0.43974506785316003,6.330458924325633,0.8019654333577267,23.945594466287545,14.441478270422039
49.50320664568482,0.44460219068823525,13.051887716404064,0.5018835810345844,22.429476203788354,22.502119554536446
14.688891420601953,0.43974268145658413,16.161552528489345,0.806957724243774,10.725604704583922,18.01354551961268
12.209541523603004,0.8199158315693178,10.329817404393038,1.0060777392730966,8.380989250052865,14.345519288934122
32.564282192286385,0.5530951362074824,7.651594167783142,3.2703918974718107,90.61940063544182,11.136220288535519
6.977390358262252,0.912606691751765,6.894869218472337,0.01281971826479199,0.05471416940551848,6.964825640130811
6.605612544811827,1.4393727626186503,11.275688927635546,1.6902487632234346,1.463140539163301,8.331238139224466
28.169996912211662,0.20782751940152513,2.5563612522275725,0.1961009170918859,5.405290441641968,3.5075627983339768
25.97927113963801,1.4010673348746105,18.567678186160546,5.769730946425657,25.31928063575524,3.020756206887569
46.27254979367835,1.175565960688712,9.642710857323365,6.8132638801044765,121.38438983654106,72.91232878645778
33.31518145209547,0.9669611929395763,19.792383995336923,1.3525324969650543,25.58515323615036,47.91111328955829
28.135294096978125,0.6020217366490513,19.435727700511876,0.5125246260589424,11.884879604405569,26.313481769239313
27.35930459270769,1.1550249617577941,9.398072342024214,0.31051093582297334,3.431240688076799,16.696747907083658
16.138171491229887,0.2839724082741605,4.9464564078313416,0.9435381764633448,14.617141244113093,4.845871005712186
5.530731149412763,0.1160005844304536,17.87103834443019,1.5401002942824238,8.460636026378245,7.222689781132132
13.658096479338978,0.8885393376627874,19.177954848096384,0.0152221003808871,0.13109369487441638,19.33818402375415
36.14144543968276,0.38282858383214735,12.115493952681488,1.6647165965927788,55.81000540767518,20.99683990522143
14.027302579414783,0.4686269886924175,13.249355961517601,0.920205264184575,11.516376967029485,14.925959708105339
21.6291339770993,0.5142240633693385,14.800074757206474,2.4697881010634006,46.51089726827162,11.155118048276478
5.168040892343418,0.5569429620244233,10.255207342301016,0.4532309274608097,1.9883334800437518,10.48576400697069
42.35214784107855,0.8817915368456198,1.4068898841937205,4.3051046100718695,115.92009068600223,51.235033996542754
11.950748647764794,1.2980427257605536,17.87006728387037,3.276150713685484,10.547054874055641,2.9289963321808443
17.041968705370344,1.348106944021301,6.037028925143706,2.237070438519323,8.419833376911402,18.67272125294184
44.61494692913729,0.8141786917707406,19.738049376617703,3.577303056841151,109.5607636836604,73.02421244151259
27.94058644407904,0.2996967870652075,11.783708043309652,0.4472533315871807,11.939501108772415,14.491887948617437
43.12176108646412,0.5766218839861483,8.72641913536857,0.9512313081980988,34.3864100476404,26.65140794618376
33.78727251241368,1.437074244676119,14.123505128693303,6.578157714493066,29.63230677138832,22.14736848152492
38.37969263128357,0.25955110299245104,11.685065960342074,0.026630520890642998,0.9878372210450193,11.943898628752821
9.117302227837055,1.2079365383207878,2.071863658878186,1.5026277205157055,4.8627732401960335,3.8047620220734704
29.351471961941993,0.8893457624454278,15.91121110745881,3.6204226299560447,66.93831070694023,34.150665837517835
27.849750633515747,1.1644089185272415,17.42572393247427,3.2703981902468477,36.00324731692144,48.62604324432564
44.21027195117963,1.2034703579500245,3.9285482067808486,8.003169840736643,127.06504829786978,19.97890580150073
21.256882655637092,0.873166884182327,10.856059323809582,1.1709658543941952,15.990101318787119,23.206224424089058
31.918283024324587,1.232460121367035,0.3702914516280731,1.0726059102967296,11.363460803034554,27.022024026896684
7.666323905547663,1.215253440132614,3.48231302698514,0.4757775394927008,1.2696800989586352,5.791340000697734
22.44343104998279,1.257029233879459,17.556044592433437,4.4703929776983315,30.96654700073941,14.96505857636194
19.5366355816193,1.3142879373539134,14.60334149703089,0.8860980477365686,4.391977704096169,27.497059956400932
11.758987808170334,0.294433397476126,11.772346638097686,1.7820034004811205,20.052813029285158,2.277305521597542
41.73521467185841,0.7604494484711039,18.895594723731037,2.58265168118904,78.09489505236755,60.47104750108781
22.07507771976406,1.470022255557804,8.300806926699352,3.248919030970934,7.215303625673265,27.882477057366756
49.043654798504974,0.485815734398341,17.305893240202877,2.7260704981013633,118.22702495388987,43.28145027947415
31.54962618547746,0.5479256369403323,3.3608677813846843,1.8005013121671534,48.489264028489806,17.050616740992584
32.22753142234331,1.2718961563884696,12.879326840031961,5.5860671623514415,53.01188511968598,31.865996647024048
33.70984613547495,1.165659888260322,12.366037818122964,6.325770341900061,84.04759378863334,12.06926023287744
35.440260971575476,1.2043915265224174,3.142956938723942,4.808330326249644,61.05074696265643,48.836162831762664
11.785460862576592,1.2727622032296535,11.605358392270766,2.7329133124917906,9.457796249734383,5.759564120169962
24.81410602346844,1.479607095202851,9.805948394808542,4.440420727899983,10.033772498013622,22.819681581089128
15.78037828232855,0.3072826989373187,17.98876212253854,1.0176784252947613,15.307114308763152,17.766271345208757
23.112423414679174,0.8303186764016458,3.8316004282686866,1.3161056327462173,20.521480234003405,17.788708544250326
9.351684226928553,0.6593895641077199,4.510373897324151,0.22675666218620816,1.676016665807351,5.557291933963472
48.55226229719696,0.6465035709371846,9.5012651056085,2.6149043708460202,101.33844615870818,52.44254747953471
14.675181681014601,1.2710446280350236,4.312808157845927,0.17470619739508556,0.7570598634455222,6.6126194096369995
35.22943231750782,1.471089125813268,11.479653393306357,6.289721103147264,22.05686210559562,37.91772982869833
18.518903666558163,1.062072092110398,19.4406238749838,2.441061322876251,22.018082134426933,29.69402388550908
44.3334661767277,0.12026490685827666,18.287601582734453,0.18374452529569743,8.087192001585635,19.09932054668689
34.79966322523042,0.6674850877571099,14.623193883731968,0.9694428163500669,26.495833080134357,30.896570593233932
10.922711711373758,1.4121888852758697,19.604435975009164,2.9569225916118214,5.101190964359051,8.610321466005104
43.02834443935488,0.8169193207121457,18.078323931097827,2.5430434932044377,74.89677042636959,66.13112510030501
47.52266770152408,0.3986139779099008,14.846738109819968,3.6649654471122433,160.51406471489187,16.565083727749823
45.676255468816706,0.261162283756275,3.0487448161121566,1.1889143710588208,52.46369718956998,10.13722883384372
30.637361653667476,0.3605567485983871,6.879211263919749,1.5230949528092537,43.663166407210184,11.96320252919314
11.54569791924171,0.21000048093998208,7.5281565322798265,0.808903130126469,9.134173247401215,6.265580574588462
13.660857273574956,1.2307315649715,5.170606949897014,0.16910873700278092,0.7705530270405178,7.20820886231994
46.7557558135036,1.026923898573106,12.441572863870842,0.8818954846860476,21.33651897859322,43.910894345684426
29.85469194502687,0.969137267317241,3.2495071837369904,4.1574346396630615,70.25267703263339,20.79355952179945
13.124862430201023,1.1694865842837412,6.886749874666962,2.561616247952275,13.133127276816465,5.650428309538448
44.78256023884115,0.733021856154282,8.095738650045057,2.2160795294587605,73.75205800429698,50.41169928609959
33.87072673501164,1.1835685147370716,16.170428814505954,2.5437856644120163,32.53594272090577,64.21147733300744
30.636242351321357,1.2086507170012206,19.051868973825496,2.0933498773543695,22.720913093982272,57.53027438056682
21.932952625846404,1.0361652108859563,3.0367009456715954,2.3153981556631438,25.875404259640653,20.437674835688288
23.49298769707084,0.3470883427299217,7.251867084878709,0.3760861593814403,8.308508004265724,9.563556217653069
15.777014570683018,1.4324384967615333,18.794406367841244,1.699225569083016,3.697371671353781,31.184386198622214
6.712577901105759,0.7785742657168782,2.131268006615339,0.22206105849623098,1.0611827847535253,2.9361949107671035
44.429846364917196,1.102777357226589,17.55148748744687,5.272026697231265,105.6680513722373,90.26715463755136
26.047859756634324,0.4618954085072189,12.275093860578467,2.028084119257008,47.29145275862528,15.642451587228738
29.643583964618088,0.24345513899332222,3.884740728808842,1.035936979153106,29.803306925130183,6.023465446521808
19.49734894011013,0.1629176490461873,9.173287892923076,0.6552251914739462,12.605988761932478,9.139576313752292
38.80962139347176,0.17106113360346767,11.23226838417197,1.6904716962966215,64.64901813535094,8.383357143767613
6.133859186079216,1.4498654200511985,14.809819944451545,2.2965691366266108,1.6993842058407367,2.923675028802922
21.748337265434177,0.20743941303540753,5.913127458358294,0.8638722561043077,18.38500301376839,6.122083389650359
6.365763247285024,0.2854609541834127,14.532937122542037,1.178747910571032,7.199972847804827,9.83072197357087
10.530144599225421,1.352757143619812,7.170784663085101,1.6420900019514084,3.740410176969741,10.826694390922226
48.52167059288155,0.09945178484805174,4.036327410132348,0.6604311853856316,31.886880831495343,5.078620594779318
34.59923285173315,1.244375155378895,7.078153433313991,2.5730643937214417,28.54667048311789,58.92893459465796
24.26991108752666,1.173277563891195,16.34487663591649,2.8552995491513338,26.82740595516644,40.25003221501062
28.568304855971615,1.3612314726819599,5.072122229590946,2.327724122831409,13.834100052030472,43.53959599247415
44.276414385414846,0.9858830974506424,9.612496577892134,3.9362966252658085,96.22751640833198,78.92425689286647
20.48948001482118,0.44196143751871897,18.44157068812708,0.394997956929233,7.315653458417081,21.137888868256393
31.56309420303716,1.4722304624513787,15.36785430449035,1.3258951803081465,4.118241952919997,48.39110493609273
35.76579680027947,1.1702114961333652,13.904375323281613,2.2407791197607723,31.252416825043127,63.07448103279479
20.99361996605804,0.4574884427952165,8.838290880177373,1.782795099061582,33.57847174617564,9.779950174486967
28.359431892319556,0.4704294359059015,0.8268807490016328,0.7929478849793951,20.044812476414457,7.935694395847099
39.436132247533514,1.1571675983358685,14.354873527072058,3.544796442694135,56.1876791849748,80.7247754808838
45.91306912957476,0.8571482183328998,4.261445453292527,3.6892096237118657,110.87739501965495,65.55300433837502
11.797802513456697,1.3332433667600758,7.726534730410961,0.1971058560578106,0.5472285449233285,9.796082644938389
47.003872653834286,0.5878069460231978,13.658855666623326,5.385863239312683,210.66635331103714,11.76166170629881
5.233048961694447,0.3610145424816815,13.7801991821925,1.8081786647856186,8.852338449480252,1.0855550817766009
38.88398766189893,1.1261754165921725,15.108694963486077,5.609646569388081,93.81916654264148,57.67541232324953
41.47370736427603,0.17452891300580153,2.95859259953813,1.5310441284397307,62.53344192791096,2.486875426790938
11.154382319416168,0.5143264558010802,16.36330025722756,0.6901602585458544,6.702336721400906,17.81411803263773
23.85066429109333,0.6699711401049946,13.767188931428526,0.44219125226391154,8.26680740338288,19.357123416854485
41.68653250977705,0.8698800576669208,9.417195678579297,5.911197460663328,158.91902219728257,26.35026525532112
5.642203535807477,0.809228856724196,1.8864572682070024,0.9529675961398443,3.7103228004402506,1.3235092058547195
33.28078765398308,1.3284311125394934,4.609636578514966,0.3654627706800653,2.9190858091849456,15.761914492890368
40.686064614411535,1.2445186358943416,5.175221591822736,3.675891332904006,47.936086395772236,80.56518417431191
28.085161226999382,0.31750387143995024,19.137185437499113,2.1507136327730345,57.38404881180133,15.306397513582766
37.66322392479892,0.28766744768026425,1.5372786151955742,1.8503067256552101,66.8248945972651,4.516116776980084
15.189056721371482,1.0083654636712798,14.076832257507746,2.6007958798349287,21.06508436378233,14.31727951262259
13.933451659670277,0.6110825759500226,19.417626125928404,0.3864742298000141,4.4103968379115965,21.774625737354015
21.340712774765823,1.4568759040839074,9.980043653916235,2.8189856303187772,6.838543200451993,30.7707943053167
13.073271240521594,0.5058127956854225,15.755222929277839,2.5244458207504703,28.87019003251874,0.4869620341520928
20.57276476006153,0.36560628528532463,6.293049269912208,1.1184772437091681,21.48936216852335,8.383430589824483
47.66558276348666,0.568398124151298,12.774639952875312,1.2941276329120501,51.98621007436782,37.76406889162685
30.799972292500442,1.0704319218513278,0.8615886179072341,4.834791093786131,71.4395598141098,16.862259980560125
20.303063033937793,0.8804125547796161,2.7394583688851393,0.4458901898693077,5.765209861653664,8.744085066238071
17.218607891395337,0.4345485071853284,3.176223867148986,0.4172006065890833,6.515970138274148,5.346785398409959
47.8417770818385,1.3567068540131058,14.090743745462781,0.1275243505102734,1.2962030983838622,19.972683803872123
25.001519434120098,1.392498463829899,1.741821284335121,0.834097751173176,3.6985032256966206,18.852436561403906
